6.300000E+1	 4.148650E+1	 5.000000E+0	 6.891246E-11	 4.997188E+0	 4.713673E-11
6.400000E+1	 4.208805E+1	 5.000000E+0	 7.735249E-11	 4.997221E+0	 5.704739E-11
6.500000E+1	 4.268671E+1	 5.000000E+0	 7.401865E-11	 4.997193E+0	 4.256571E-11
6.600000E+1	 4.328712E+1	 5.000000E+0	 6.321510E-11	 4.997249E+0	 4.386250E-11
6.700000E+1	 4.388675E+1	 5.000000E+0	 7.034720E-11	 4.997238E+0	 4.656756E-11
6.800000E+1	 4.448700E+1	 5.000000E+0	 7.553788E-11	 4.997240E+0	 4.935476E-11
6.900000E+1	 4.508763E+1	 5.000000E+0	 7.380765E-11	 4.997215E+0	 4.927847E-11
7.000000E+1	 4.568713E+1	 5.000000E+0	 6.941878E-11	 4.997180E+0	 4.467224E-11
7.100000E+1	 4.628663E+1	 5.000000E+0	 6.692877E-11	 4.997181E+0	 4.488935E-11
7.200000E+1	 4.688554E+1	 5.000000E+0	 7.034712E-11	 4.997179E+0	 4.535878E-11
7.300000E+1	 4.748615E+1	 5.000000E+0	 6.946091E-11	 4.997203E+0	 4.275350E-11
7.400000E+1	 4.808710E+1	 5.000000E+0	 7.131781E-11	 4.997154E+0	 4.243077E-11
7.500000E+1	 4.868750E+1	 5.000000E+0	 7.296364E-11	 4.997157E+0	 4.353387E-11
7.600000E+1	 4.928625E+1	 5.000000E+0	 6.536729E-11	 4.997182E+0	 7.546636E-11
7.700000E+1	 4.979850E+1	 5.000000E+0	 7.376555E-11	 4.997176E+0	 4.065869E-11
7.800000E+1	 5.048781E+1	 5.000000E+0	 7.271048E-11	 4.997145E+0	 4.714260E-11
7.900000E+1	 5.108625E+1	 5.000000E+0	 6.743514E-11	 4.997176E+0	 4.326985E-11
8.000000E+1	 5.168784E+1	 5.000000E+0	 7.296364E-11	 4.997193E+0	 4.370408E-11
8.100000E+1	 5.228603E+1	 5.000000E+0	 7.013606E-11	 4.997202E+0	 4.159753E-11
8.200000E+1	 5.279850E+1	 5.000000E+0	 6.680215E-11	 4.997192E+0	 3.883968E-11
8.300000E+1	 5.348810E+1	 5.000000E+0	 6.659104E-11	 4.997170E+0	 3.787148E-11
8.400000E+1	 5.408775E+1	 5.000000E+0	 6.232864E-11	 4.997251E+0	 4.809316E-11
8.500000E+1	 5.468635E+1	 5.000000E+0	 6.464984E-11	 4.997179E+0	 5.137912E-11
8.600000E+1	 5.528558E+1	 5.000000E+0	 7.532705E-11	 4.997260E+0	 3.269024E-11
8.700000E+1	 5.588773E+1	 5.000000E+0	 8.511769E-11	 4.997225E+0	 3.765437E-11
8.800000E+1	 5.648813E+1	 5.000000E+0	 6.009204E-11	 4.997252E+0	 4.755921E-11
8.900000E+1	 5.708701E+1	 5.000000E+0	 7.258386E-11	 4.997215E+0	 4.253638E-11
9.000000E+1	 5.768738E+1	 5.000000E+0	 5.684270E-11	 4.997210E+0	 4.674356E-11
9.100000E+1	 5.828800E+1	 5.000000E+0	 6.675999E-11	 4.997239E+0	 4.475441E-11
9.200000E+1	 5.888750E+1	 5.000000E+0	 6.996739E-11	 4.997228E+0	 4.181464E-11
